0.000000,19.136763,2.814490,3.241594,3.188390
0.000000,19.146051,2.819500,3.253540,3.188743
0.000000,19.161630,2.836435,3.278017,3.196160
0.000000,19.165492,2.830664,3.284685,3.198836
0.000000,19.178670,2.835689,3.290146,3.198829
0.000000,19.182717,2.824595,3.286041,3.192701
0.000000,19.201403,2.835664,3.289209,3.193682
0.000000,19.210625,2.838697,3.288479,3.203287
0.000000,19.230314,2.850674,3.278521,3.210991
0.000000,19.237757,2.843894,3.259822,3.207820
0.000000,19.247548,2.842891,3.243768,3.195595
0.000000,19.227146,2.826251,3.234673,3.182617
0.000000,19.205665,2.820355,3.234308,3.181542
0.000000,19.171606,2.806571,3.232349,3.178598
0.000000,19.150390,2.802901,3.233979,3.176072
0.000000,19.133059,2.800135,3.230231,3.163138
0.000000,19.133018,2.804268,3.233781,3.158268
0.000000,19.159324,2.821945,3.251978,3.171160
0.000000,19.173197,2.829590,3.273449,3.192686
0.000000,19.168912,2.827685,3.280529,3.201407
0.000000,19.136056,2.802253,3.257394,3.186528
0.000000,19.139697,2.799998,3.239174,3.179135
0.000000,19.171963,2.809340,3.240630,3.185457
0.000000,19.216111,2.832222,3.265839,3.203886
0.000000,19.229954,2.828252,3.285921,3.203408
0.000000,19.216921,2.822991,3.286995,3.196226
0.000000,19.192309,2.816284,3.270884,3.185911
0.000000,19.171304,2.826626,3.252383,3.183868
0.000000,19.158100,2.823617,3.241607,3.182114
0.000000,19.166630,2.817864,3.246270,3.178849
0.000000,19.180757,2.804033,3.255521,3.182304
0.000000,19.192991,2.810207,3.264690,3.185403
0.000000,19.184406,2.821594,3.270723,3.197560
0.000000,19.174322,2.829980,3.271344,3.199330
0.000000,19.169512,2.823463,3.270072,3.204182
0.000000,19.170125,2.805080,3.256281,3.188149
0.000000,19.169567,2.797222,3.245037,3.173350
0.000000,19.170248,2.797895,3.242307,3.161981
0.000000,19.174374,2.808594,3.248402,3.165068
0.000000,19.183641,2.809535,3.257195,3.169323
0.000000,19.192398,2.801578,3.258574,3.162883
0.000000,19.211402,2.800044,3.265623,3.166924
0.000000,19.225305,2.800866,3.271051,3.176508
0.000000,19.229141,2.803829,3.274738,3.190365
0.000000,19.214296,2.791547,3.265750,3.185807
0.000000,19.191943,2.783178,3.254038,3.174095
0.000000,19.181633,2.779943,3.241896,3.163320
0.000000,19.180593,2.789419,3.241578,3.167924
0.000000,19.198296,2.803553,3.251218,3.178767
0.000000,19.215736,2.817243,3.267681,3.194027
0.000000,19.233465,2.824100,3.276336,3.191034
0.000000,19.239894,2.825396,3.273271,3.184798
0.000000,19.240937,2.826524,3.263667,3.174537
0.000000,19.241021,2.824297,3.259892,3.173552
0.000000,19.241387,2.823523,3.267651,3.178194
0.000000,19.243137,2.820879,3.281708,3.182298
0.000000,19.226713,2.816080,3.282245,3.185187
0.000000,19.212220,2.800463,3.267168,3.179460
0.000000,19.201368,2.789925,3.250066,3.179035
0.000000,19.224983,2.794205,3.253383,3.181478
0.000000,19.246237,2.812503,3.264008,3.184393
0.000000,19.261397,2.819821,3.265959,3.176064
0.000000,19.251419,2.817519,3.250622,3.174452
0.000000,19.232123,2.804679,3.231149,3.181882
0.000000,19.205190,2.801836,3.219454,3.196050
0.000000,19.187566,2.806306,3.224922,3.203760
0.000000,19.186493,2.820451,3.243928,3.200292
0.000000,19.203689,2.831986,3.266220,3.200329
0.000000,19.220275,2.833026,3.271017,3.192386
0.000000,19.233898,2.828930,3.265536,3.190021
0.000000,19.248380,2.824698,3.259213,3.185612
0.000000,19.262424,2.825234,3.262029,3.188101
0.000000,19.273812,2.830707,3.269680,3.197283
0.000000,19.266655,2.825813,3.269050,3.202394
0.000000,19.262812,2.824968,3.272276,3.209667
0.000000,19.263477,2.820408,3.274729,3.206597
0.000000,19.278007,2.832927,3.282938,3.200535
0.000000,19.286034,2.841476,3.286568,3.193557
0.000000,19.283674,2.845069,3.282940,3.185499
0.000000,19.278525,2.841551,3.277389,3.186619
0.000000,19.288604,2.838782,3.265788,3.185900
0.000000,19.307676,2.837509,3.259173,3.188252
0.000000,19.339444,2.834671,3.255030,3.183890
0.000000,19.355327,2.827407,3.254260,3.178637
0.000000,19.371125,2.829623,3.261315,3.180114
0.000000,19.366038,2.839347,3.270869,3.188411
0.000000,19.353659,2.844448,3.276674,3.187435
0.000000,19.333863,2.840472,3.269537,3.180626
0.000000,19.318988,2.822565,3.254598,3.167765
0.000000,19.318859,2.821477,3.246907,3.173033
0.000000,19.310949,2.814692,3.243955,3.174456
0.000000,19.285952,2.809353,3.242839,3.177550
0.000000,19.249173,2.794337,3.244853,3.179182
0.000000,19.228808,2.799027,3.251374,3.192428
0.000000,19.233632,2.810047,3.267587,3.211649
0.000000,19.240658,2.821882,3.279070,3.222037
0.000000,19.233782,2.818570,3.280239,3.221949
0.000000,19.212253,2.818861,3.273441,3.210340
0.000000,19.196402,2.815838,3.260313,3.194477
0.000000,19.192608,2.816205,3.259148,3.180353
0.000000,19.198291,2.806935,3.251255,3.167868
0.000000,19.204063,2.807046,3.262276,3.169100
0.000000,19.206982,2.809256,3.273382,3.181628
0.000000,19.210423,2.822244,3.291893,3.202327
0.000000,19.210158,2.824615,3.284216,3.212803
0.000000,19.209736,2.829016,3.270266,3.207493
0.000000,19.205337,2.834348,3.260309,3.207761
0.000000,19.202708,2.847904,3.270308,3.212893
0.000000,19.188336,2.848379,3.271154,3.220683
0.000000,19.176722,2.842002,3.271155,3.216256
0.000000,19.167747,2.826475,3.261711,3.202273
0.000000,19.173595,2.822771,3.268096,3.200237
0.000000,19.174406,2.818412,3.273302,3.196913
0.000000,19.176782,2.823289,3.280554,3.211438
0.000000,19.175352,2.821796,3.273901,3.204347
0.000000,19.182622,2.817786,3.262500,3.203117
0.000000,19.183320,2.808961,3.254774,3.191509
0.000000,19.178410,2.809119,3.253952,3.198014
0.000000,19.168557,2.815253,3.249258,3.196163
0.000000,19.161825,2.823555,3.240844,3.192506
0.000000,19.169778,2.825074,3.243923,3.187492
0.000000,19.164288,2.821932,3.251360,3.191212
0.000000,19.151828,2.818496,3.264678,3.198132
0.000000,19.138104,2.823664,3.269550,3.200051
0.000000,19.148371,2.833653,3.284303,3.203594
0.000000,19.176015,2.845126,3.289978,3.201177
0.000000,19.186594,2.836990,3.284842,3.191776
0.000000,19.184885,2.826776,3.270468,3.176636
0.000000,19.167411,2.816023,3.260276,3.170053
0.000000,19.159054,2.821742,3.265663,3.177299
0.000000,19.145841,2.821644,3.266083,3.183734
0.000000,19.148168,2.818641,3.270837,3.190620
0.000000,19.145506,2.821601,3.264356,3.194256
0.000000,19.152406,2.836088,3.272603,3.205619
0.000000,19.140585,2.843463,3.274978,3.207284
0.000000,19.142809,2.838391,3.282493,3.203917
0.000000,19.136988,2.820719,3.276223,3.192288
0.000000,19.130990,2.809021,3.263237,3.178427
0.000000,19.112299,2.794307,3.251936,3.171665
0.000000,19.110557,2.790640,3.248252,3.166395
0.000000,19.132704,2.797529,3.257944,3.183141
0.000000,19.173019,2.819488,3.265855,3.193513
0.000000,19.208756,2.838427,3.276662,3.211701
0.000000,19.225974,2.845873,3.276732,3.208709
0.000000,19.221431,2.837390,3.280462,3.204347
0.000000,19.207982,2.829652,3.272687,3.188643
0.000000,19.193957,2.817870,3.270986,3.176443
0.000000,19.184897,2.804538,3.248941,3.159264
0.000000,19.178694,2.788978,3.240944,3.150065
0.000000,19.185851,2.797531,3.239848,3.147656
0.000000,19.189990,2.815859,3.259530,3.154215
0.000000,19.189341,2.834458,3.270591,3.158059
0.000000,19.179177,2.830859,3.267825,3.163877
0.000000,19.181522,2.831696,3.260795,3.178392
0.000000,19.189431,2.837364,3.257015,3.198725
0.000000,19.194593,2.845871,3.261731,3.213776
0.000000,19.192334,2.849945,3.273636,3.224259
0.000000,19.175718,2.834151,3.277221,3.218166
0.000000,19.156294,2.821875,3.282608,3.209008
0.000000,19.128860,2.803515,3.276728,3.179233
0.000000,19.121738,2.814915,3.285240,3.168333
0.000000,19.115926,2.827257,3.289058,3.161816
0.000000,19.116351,2.843853,3.295897,3.177185
0.000000,19.106677,2.846426,3.293050,3.183087
0.000000,19.104728,2.851541,3.289565,3.187039
0.000000,19.107576,2.852500,3.286724,3.190431
0.000000,19.110417,2.847032,3.283196,3.192535
0.000000,19.110520,2.829092,3.279012,3.195843
0.000000,19.106319,2.816543,3.270297,3.189589
0.000000,19.113576,2.818065,3.261507,3.191790
0.000000,19.126750,2.827039,3.262017,3.195689
0.000000,19.148635,2.836430,3.273852,3.204080
0.000000,19.153948,2.827884,3.283288,3.205805
0.000000,19.146743,2.823445,3.283699,3.204959
0.000000,19.128941,2.821068,3.273168,3.203286
0.000000,19.117937,2.831208,3.266721,3.199846
0.000000,19.123294,2.841744,3.258718,3.200593
0.000000,19.135301,2.850932,3.251521,3.201707
0.000000,19.149222,2.853781,3.244179,3.199833
0.000000,19.147166,2.842226,3.238858,3.188990
0.000000,19.153819,2.833821,3.242434,3.187426
0.000000,19.163446,2.831559,3.248486,3.190306
0.000000,19.182919,2.842391,3.256425,3.201143
0.000000,19.188221,2.833292,3.250852,3.188789
0.000000,19.194489,2.819068,3.246235,3.184774
0.000000,19.196747,2.796524,3.235305,3.169524
0.000000,19.202274,2.790125,3.237705,3.169518
0.000000,19.207526,2.785788,3.234901,3.160371
0.000000,19.221001,2.783173,3.238439,3.163636
0.000000,19.233305,2.778084,3.237161,3.162796
0.000000,19.252777,2.776695,3.245283,3.162278
0.000000,19.279345,2.789782,3.257216,3.160486
0.000000,19.333173,2.810433,3.267915,3.169162
0.000000,19.390529,2.828830,3.272670,3.189938
0.000000,19.430709,2.829612,3.269240,3.202038
0.000000,19.448743,2.825189,3.267875,3.205102
0.000000,19.450861,2.812918,3.261588,3.184379
0.000000,19.471792,2.813968,3.265237,3.177639
0.000000,19.495802,2.807155,3.266446,3.171848
0.000000,19.523596,2.809054,3.269053,3.186157
0.000000,19.535629,2.806302,3.266066,3.183662
0.000000,19.539353,2.812488,3.263804,3.179596
0.000000,19.546654,2.815253,3.265987,3.164008
0.000000,19.559786,2.818145,3.270509,3.165687
0.000000,19.578977,2.818297,3.278761,3.174704
0.000000,19.583239,2.822429,3.289928,3.194073
0.000000,19.582497,2.828717,3.296636,3.205265
0.000000,19.577058,2.838620,3.295718,3.208011
0.000000,19.581601,2.843007,3.284158,3.197654
0.000000,19.571847,2.839812,3.261571,3.183597
0.000000,19.546802,2.831255,3.244447,3.170847
0.000000,19.515465,2.832932,3.236357,3.172872
0.000000,19.493516,2.837236,3.248844,3.182625
0.000000,19.489618,2.847011,3.256970,3.194415
0.000000,19.485171,2.849336,3.259390,3.194047
0.000000,19.475110,2.851754,3.254464,3.181958
0.000000,19.447119,2.851210,3.261425,3.173116
0.000000,19.418636,2.843311,3.276125,3.174092
0.000000,19.392716,2.839629,3.287013,3.188752
0.000000,19.378424,2.826026,3.287010,3.198810
0.000000,19.364792,2.819532,3.269599,3.195945
0.000000,19.363767,2.805540,3.255938,3.184142
0.000000,19.362173,2.807142,3.236629,3.173199
0.000000,19.351449,2.805542,3.227240,3.163209
0.000000,19.332368,2.816169,3.223048,3.159072
0.000000,19.321067,2.822795,3.229890,3.161211
0.000000,19.332490,2.836534,3.247607,3.182866
0.000000,19.330924,2.822717,3.249629,3.195824
0.000000,19.322800,2.800285,3.247717,3.198559
0.000000,19.297553,2.775695,3.237368,3.192749
0.000000,19.288517,2.790940,3.252501,3.200828
0.000000,19.264403,2.805527,3.263356,3.203481
0.000000,19.254649,2.820121,3.279147,3.202978
0.000000,19.241103,2.804182,3.271158,3.185583
0.000000,19.242933,2.799375,3.270206,3.180640
0.000000,19.233247,2.795324,3.259755,3.168547
0.000000,19.215702,2.805255,3.256599,3.169821
0.000000,19.206117,2.818488,3.258159,3.176411
0.000000,19.186488,2.824318,3.260018,3.188824
0.000000,19.177675,2.828212,3.264326,3.196194
0.000000,19.158774,2.829159,3.267800,3.199449
0.000000,19.160325,2.842163,3.285626,3.207815
0.000000,19.157341,2.850781,3.304694,3.215838
0.000000,19.155775,2.851938,3.314986,3.217436
0.000000,19.141707,2.843220,3.307413,3.209809
0.000000,19.128455,2.836297,3.294855,3.204195
0.000000,19.100358,2.819552,3.274285,3.190077
0.000000,19.083999,2.808425,3.261459,3.192015
0.000000,19.081194,2.798574,3.249004,3.189129
0.000000,19.113444,2.809093,3.257345,3.202172
0.000000,19.145083,2.817891,3.270632,3.198180
0.000000,19.144659,2.812870,3.282857,3.193782
0.000000,19.126386,2.804487,3.285298,3.192177
0.000000,19.103903,2.795564,3.278378,3.193951
0.000000,19.117049,2.818533,3.274787,3.203538
0.000000,19.120023,2.834290,3.262093,3.197570
0.000000,19.123479,2.851556,3.248640,3.192702
0.000000,19.108739,2.842022,3.232643,3.181079
0.000000,19.102226,2.830927,3.229759,3.174367
0.000000,19.090060,2.813747,3.234810,3.167607
0.000000,19.080602,2.806603,3.243169,3.166452
0.000000,19.078480,2.805341,3.249805,3.171830
0.000000,19.084022,2.808642,3.260805,3.180862
0.000000,19.094330,2.809966,3.276047,3.186152
0.000000,19.100446,2.813199,3.289592,3.188870
0.000000,19.105798,2.814700,3.287989,3.188524
